Provincias;Edad (grupos quinquenales);Españoles/Extranjeros;Sexo;Periodo;Total
24 León;10-14 años;TOTAL;Mujeres;2021;8.771
24 León;10-14 años;TOTAL;Mujeres;2020;8.700
24 León;10-14 años;TOTAL;Mujeres;2019;8.720
24 León;10-14 años;TOTAL;Mujeres;2018;8.785
24 León;15-19 años;TOTAL;Hombres;2022;9.195
24 León;15-19 años;TOTAL;Hombres;2021;9.194
24 León;15-19 años;TOTAL;Hombres;2020;9.226
24 León;15-19 años;TOTAL;Hombres;2019;9.199
24 León;15-19 años;TOTAL;Hombres;2018;9.180
24 León;15-19 años;TOTAL;Mujeres;2022;8.824
24 León;15-19 años;TOTAL;Mujeres;2021;8.831
24 León;15-19 años;TOTAL;Mujeres;2020;8.862
24 León;15-19 años;TOTAL;Mujeres;2019;8.795
24 León;15-19 años;TOTAL;Mujeres;2018;8.586
24 León;20-24 años;TOTAL;Hombres;2022;9.532
24 León;20-24 años;TOTAL;Hombres;2021;9.418
24 León;20-24 años;TOTAL;Hombres;2020;9.462
24 León;20-24 años;TOTAL;Hombres;2019;9.474
24 León;20-24 años;TOTAL;Hombres;2018;9.617
24 León;20-24 años;TOTAL;Mujeres;2022;8.731
24 León;20-24 años;TOTAL;Mujeres;2021;8.827
24 León;20-24 años;TOTAL;Mujeres;2020;8.755
24 León;20-24 años;TOTAL;Mujeres;2019;8.810
24 León;20-24 años;TOTAL;Mujeres;2018;8.991
24 León;25-29 años;TOTAL;Hombres;2022;9.590
24 León;25-29 años;TOTAL;Hombres;2021;9.914
24 León;25-29 años;TOTAL;Hombres;2020;10.151
24 León;25-29 años;TOTAL;Hombres;2019;10.568
24 León;25-29 años;TOTAL;Hombres;2018;10.914
24 León;25-29 años;TOTAL;Mujeres;2022;8.722
24 León;25-29 años;TOTAL;Mujeres;2021;8.964
24 León;25-29 años;TOTAL;Mujeres;2020;9.318
24 León;25-29 años;TOTAL;Mujeres;2019;9.738
24 León;25-29 años;TOTAL;Mujeres;2018;10.214
24 León;30-34 años;TOTAL;Hombres;2022;10.649
24 León;30-34 años;TOTAL;Hombres;2021;11.038
24 León;30-34 años;TOTAL;Hombres;2020;11.616
24 León;30-34 años;TOTAL;Hombres;2019;12.236
24 León;30-34 años;TOTAL;Hombres;2018;12.913
24 León;30-34 años;TOTAL;Mujeres;2022;10.114
24 León;30-34 años;TOTAL;Mujeres;2021;10.534
24 León;30-34 años;TOTAL;Mujeres;2020;10.965
24 León;30-34 años;TOTAL;Mujeres;2019;11.563
24 León;30-34 años;TOTAL;Mujeres;2018;12.247
24 León;35-39 años;TOTAL;Hombres;2022;13.142
24 León;35-39 años;TOTAL;Hombres;2021;13.820
24 León;35-39 años;TOTAL;Hombres;2020;14.382
24 León;35-39 años;TOTAL;Hombres;2019;14.944
24 León;35-39 años;TOTAL;Hombres;2018;15.674
24 León;35-39 años;TOTAL;Mujeres;2022;12.846
24 León;35-39 años;TOTAL;Mujeres;2021;13.386
24 León;35-39 años;TOTAL;Mujeres;2020;14.064
24 León;35-39 años;TOTAL;Mujeres;2019;14.617
24 León;35-39 años;TOTAL;Mujeres;2018;15.258
24 León;40-44 años;TOTAL;Hombres;2022;16.023
24 León;40-44 años;TOTAL;Hombres;2021;16.414
24 León;40-44 años;TOTAL;Hombres;2020;16.589
24 León;40-44 años;TOTAL;Hombres;2019;16.750
24 León;40-44 años;TOTAL;Hombres;2018;16.968
24 León;40-44 años;TOTAL;Mujeres;2022;15.800
24 León;40-44 años;TOTAL;Mujeres;2021;16.321
24 León;40-44 años;TOTAL;Mujeres;2020;16.526
24 León;40-44 años;TOTAL;Mujeres;2019;16.838
24 León;40-44 años;TOTAL;Mujeres;2018;16.893
24 León;45-49 años;TOTAL;Hombres;2022;16.975
24 León;45-49 años;TOTAL;Hombres;2021;17.165
24 León;45-49 años;TOTAL;Hombres;2020;17.248
24 León;45-49 años;TOTAL;Hombres;2019;17.513
24 León;45-49 años;TOTAL;Hombres;2018;17.665
24 León;45-49 años;TOTAL;Mujeres;2022;16.982
24 León;45-49 años;TOTAL;Mujeres;2021;17.066
24 León;45-49 años;TOTAL;Mujeres;2020;17.172
24 León;45-49 años;TOTAL;Mujeres;2019;17.357
24 León;45-49 años;TOTAL;Mujeres;2018;17.604
24 León;50-54 años;TOTAL;Hombres;2022;17.584
24 León;50-54 años;TOTAL;Hombres;2021;17.681
24 León;50-54 años;TOTAL;Hombres;2020;18.100
24 León;50-54 años;TOTAL;Hombres;2019;18.401
24 León;50-54 años;TOTAL;Hombres;2018;18.680
24 León;50-54 años;TOTAL;Mujeres;2022;17.839
24 León;50-54 años;TOTAL;Mujeres;2021;18.072
24 León;50-54 años;TOTAL;Mujeres;2020;18.237
24 León;50-54 años;TOTAL;Mujeres;2019;18.560
24 León;50-54 años;TOTAL;Mujeres;2018;18.731
24 León;55-59 años;TOTAL;Hombres;2022;18.453
24 León;55-59 años;TOTAL;Hombres;2021;18.654
24 León;55-59 años;TOTAL;Hombres;2020;18.686
24 León;55-59 años;TOTAL;Hombres;2019;18.759
24 León;55-59 años;TOTAL;Hombres;2018;18.805
24 León;55-59 años;TOTAL;Mujeres;2022;18.908
24 León;55-59 años;TOTAL;Mujeres;2021;19.003
24 León;55-59 años;TOTAL;Mujeres;2020;19.074
24 León;55-59 años;TOTAL;Mujeres;2019;18.872
24 León;55-59 años;TOTAL;Mujeres;2018;18.625
24 León;60-64 años;TOTAL;Hombres;2022;18.210
24 León;60-64 años;TOTAL;Hombres;2021;18.138
24 León;60-64 años;TOTAL;Hombres;2020;17.730
24 León;60-64 años;TOTAL;Hombres;2019;17.196
24 León;60-64 años;TOTAL;Hombres;2018;16.566
24 León;60-64 años;TOTAL;Mujeres;2022;18.322
24 León;60-64 años;TOTAL;Mujeres;2021;17.944
24 León;60-64 años;TOTAL;Mujeres;2020;17.405
24 León;60-64 años;TOTAL;Mujeres;2019;16.716
24 León;60-64 años;TOTAL;Mujeres;2018;16.149
24 León;65-69 años;TOTAL;Hombres;2022;15.363
24 León;65-69 años;TOTAL;Hombres;2021;14.703
24 León;65-69 años;TOTAL;Hombres;2020;14.287
24 León;65-69 años;TOTAL;Hombres;2019;13.936
24 León;65-69 años;TOTAL;Hombres;2018;13.801
24 León;65-69 años;TOTAL;Mujeres;2022;15.278
24 León;65-69 años;TOTAL;Mujeres;2021;14.838
24 León;65-69 años;TOTAL;Mujeres;2020;14.431
24 León;65-69 años;TOTAL;Mujeres;2019;14.284
24 León;65-69 años;TOTAL;Mujeres;2018;14.278
24 León;70-74 años;TOTAL;Hombres;2022;12.385
24 León;70-74 años;TOTAL;Hombres;2021;12.350
24 León;70-74 años;TOTAL;Hombres;2020;12.218
24 León;70-74 años;TOTAL;Hombres;2019;12.029
24 León;70-74 años;TOTAL;Hombres;2018;11.730
24 León;70-74 años;TOTAL;Mujeres;2022;13.757
24 León;70-74 años;TOTAL;Mujeres;2021;13.651
24 León;70-74 años;TOTAL;Mujeres;2020;13.837
24 León;70-74 años;TOTAL;Mujeres;2019;13.678
24 León;70-74 años;TOTAL;Mujeres;2018;13.457
24 León;75-79 años;TOTAL;Hombres;2022;10.185
24 León;75-79 años;TOTAL;Hombres;2021;9.944
24 León;75-79 años;TOTAL;Hombres;2020;9.841
24 León;75-79 años;TOTAL;Hombres;2019;9.377
24 León;75-79 años;TOTAL;Hombres;2018;8.955
24 León;75-79 años;TOTAL;Mujeres;2022;12.609
24 León;75-79 años;TOTAL;Mujeres;2021;12.372
24 León;75-79 años;TOTAL;Mujeres;2020;12.289
24 León;75-79 años;TOTAL;Mujeres;2019;11.727
24 León;75-79 años;TOTAL;Mujeres;2018;11.362
24 León;80-84 años;TOTAL;Hombres;2022;7.178
24 León;80-84 años;TOTAL;Hombres;2021;7.432
24 León;80-84 años;TOTAL;Hombres;2020;7.727
24 León;80-84 años;TOTAL;Hombres;2019;8.478
24 León;80-84 años;TOTAL;Hombres;2018;9.258
24 León;80-84 años;TOTAL;Mujeres;2022;10.253
24 León;80-84 años;TOTAL;Mujeres;2021;11.040
24 León;80-84 años;TOTAL;Mujeres;2020;11.600
24 León;80-84 años;TOTAL;Mujeres;2019;12.744
24 León;80-84 años;TOTAL;Mujeres;2018;13.702
24 León;85-89 años;TOTAL;Hombres;2022;6.318
24 León;85-89 años;TOTAL;Hombres;2021;6.333
24 León;85-89 años;TOTAL;Hombres;2020;6.595
24 León;85-89 años;TOTAL;Hombres;2019;6.488
24 León;85-89 años;TOTAL;Hombres;2018;6.403
24 León;85-89 años;TOTAL;Mujeres;2022;11.181
24 León;85-89 años;TOTAL;Mujeres;2021;11.015
24 León;85-89 años;TOTAL;Mujeres;2020;11.083
24 León;85-89 años;TOTAL;Mujeres;2019;10.920
24 León;85-89 años;TOTAL;Mujeres;2018;10.847
24 León;90-94 años;TOTAL;Hombres;2022;2.758
24 León;90-94 años;TOTAL;Hombres;2021;2.644
24 León;90-94 años;TOTAL;Hombres;2020;2.717
24 León;90-94 años;TOTAL;Hombres;2019;2.673
24 León;90-94 años;TOTAL;Hombres;2018;2.544
24 León;90-94 años;TOTAL;Mujeres;2022;5.983
24 León;90-94 años;TOTAL;Mujeres;2021;5.773
24 León;90-94 años;TOTAL;Mujeres;2020;5.834
24 León;90-94 años;TOTAL;Mujeres;2019;5.534
24 León;90-94 años;TOTAL;Mujeres;2018;5.301
24 León;95-99 años;TOTAL;Hombres;2022;699
24 León;95-99 años;TOTAL;Hombres;2021;621
24 León;95-99 años;TOTAL;Hombres;2020;631
24 León;95-99 años;TOTAL;Hombres;2019;598
24 León;95-99 años;TOTAL;Hombres;2018;535
24 León;95-99 años;TOTAL;Mujeres;2022;1.762
24 León;95-99 años;TOTAL;Mujeres;2021;1.638
24 León;95-99 años;TOTAL;Mujeres;2020;1.647
24 León;95-99 años;TOTAL;Mujeres;2019;1.565
24 León;95-99 años;TOTAL;Mujeres;2018;1.460
24 León;100 años y más;TOTAL;Hombres;2022;96
24 León;100 años y más;TOTAL;Hombres;2021;99
24 León;100 años y más;TOTAL;Hombres;2020;92
24 León;100 años y más;TOTAL;Hombres;2019;76
24 León;100 años y más;TOTAL;Hombres;2018;73
24 León;100 años y más;TOTAL;Mujeres;2022;317
24 León;100 años y más;TOTAL;Mujeres;2021;272
24 León;100 años y más;TOTAL;Mujeres;2020;279
24 León;100 años y más;TOTAL;Mujeres;2019;280
24 León;100 años y más;TOTAL;Mujeres;2018;270
25 Lleida;0-4 años;TOTAL;Hombres;2022;9.175
25 Lleida;0-4 años;TOTAL;Hombres;2021;9.398
25 Lleida;0-4 años;TOTAL;Hombres;2020;9.831
25 Lleida;0-4 años;TOTAL;Hombres;2019;10.072
25 Lleida;0-4 años;TOTAL;Hombres;2018;10.278
25 Lleida;0-4 años;TOTAL;Mujeres;2022;8.698
25 Lleida;0-4 años;TOTAL;Mujeres;2021;9.037
25 Lleida;0-4 años;TOTAL;Mujeres;2020;9.372
25 Lleida;0-4 años;TOTAL;Mujeres;2019;9.578
25 Lleida;0-4 años;TOTAL;Mujeres;2018;9.793
25 Lleida;5-9 años;TOTAL;Hombres;2022;11.134
25 Lleida;5-9 años;TOTAL;Hombres;2021;11.322
25 Lleida;5-9 años;TOTAL;Hombres;2020;11.541
25 Lleida;5-9 años;TOTAL;Hombres;2019;11.821
25 Lleida;5-9 años;TOTAL;Hombres;2018;12.110
25 Lleida;5-9 años;TOTAL;Mujeres;2022;10.617
25 Lleida;5-9 años;TOTAL;Mujeres;2021;10.805
25 Lleida;5-9 años;TOTAL;Mujeres;2020;10.985
25 Lleida;5-9 años;TOTAL;Mujeres;2019;11.129
25 Lleida;5-9 años;TOTAL;Mujeres;2018;11.496
25 Lleida;10-14 años;TOTAL;Hombres;2022;12.609
25 Lleida;10-14 años;TOTAL;Hombres;2021;12.520
25 Lleida;10-14 años;TOTAL;Hombres;2020;12.231
25 Lleida;10-14 años;TOTAL;Hombres;2019;11.749
25 Lleida;10-14 años;TOTAL;Hombres;2018;11.370
25 Lleida;10-14 años;TOTAL;Mujeres;2022;11.865
25 Lleida;10-14 años;TOTAL;Mujeres;2021;11.692
25 Lleida;10-14 años;TOTAL;Mujeres;2020;11.547
25 Lleida;10-14 años;TOTAL;Mujeres;2019;11.273
25 Lleida;10-14 años;TOTAL;Mujeres;2018;10.823
25 Lleida;15-19 años;TOTAL;Hombres;2022;12.236
25 Lleida;15-19 años;TOTAL;Hombres;2021;11.983
25 Lleida;15-19 años;TOTAL;Hombres;2020;11.721
25 Lleida;15-19 años;TOTAL;Hombres;2019;11.268
25 Lleida;15-19 años;TOTAL;Hombres;2018;10.742
25 Lleida;15-19 años;TOTAL;Mujeres;2022;10.898
25 Lleida;15-19 años;TOTAL;Mujeres;2021;10.560
25 Lleida;15-19 años;TOTAL;Mujeres;2020;10.388
25 Lleida;15-19 años;TOTAL;Mujeres;2019;10.102
25 Lleida;15-19 años;TOTAL;Mujeres;2018;9.866
25 Lleida;20-24 años;TOTAL;Hombres;2022;12.357
25 Lleida;20-24 años;TOTAL;Hombres;2021;12.078
25 Lleida;20-24 años;TOTAL;Hombres;2020;11.897
25 Lleida;20-24 años;TOTAL;Hombres;2019;11.377
25 Lleida;20-24 años;TOTAL;Hombres;2018;11.157
25 Lleida;20-24 años;TOTAL;Mujeres;2022;10.858
25 Lleida;20-24 años;TOTAL;Mujeres;2021;10.646
25 Lleida;20-24 años;TOTAL;Mujeres;2020;10.425
25 Lleida;20-24 años;TOTAL;Mujeres;2019;10.290
25 Lleida;20-24 años;TOTAL;Mujeres;2018;10.298
25 Lleida;25-29 años;TOTAL;Hombres;2022;12.633
25 Lleida;25-29 años;TOTAL;Hombres;2021;12.464
25 Lleida;25-29 años;TOTAL;Hombres;2020;12.419
25 Lleida;25-29 años;TOTAL;Hombres;2019;12.172
25 Lleida;25-29 años;TOTAL;Hombres;2018;12.096
25 Lleida;25-29 años;TOTAL;Mujeres;2022;10.889
25 Lleida;25-29 años;TOTAL;Mujeres;2021;10.912
25 Lleida;25-29 años;TOTAL;Mujeres;2020;11.059
25 Lleida;25-29 años;TOTAL;Mujeres;2019;11.166
25 Lleida;25-29 años;TOTAL;Mujeres;2018;11.261
25 Lleida;30-34 años;TOTAL;Hombres;2022;13.202
25 Lleida;30-34 años;TOTAL;Hombres;2021;13.120
25 Lleida;30-34 años;TOTAL;Hombres;2020;13.321
25 Lleida;30-34 años;TOTAL;Hombres;2019;13.379
25 Lleida;30-34 años;TOTAL;Hombres;2018;13.467
25 Lleida;30-34 años;TOTAL;Mujeres;2022;11.975
25 Lleida;30-34 años;TOTAL;Mujeres;2021;12.260
25 Lleida;30-34 años;TOTAL;Mujeres;2020;12.407
25 Lleida;30-34 años;TOTAL;Mujeres;2019;12.472
25 Lleida;30-34 años;TOTAL;Mujeres;2018;12.560
25 Lleida;35-39 años;TOTAL;Hombres;2022;14.846
25 Lleida;35-39 años;TOTAL;Hombres;2021;15.602
25 Lleida;35-39 años;TOTAL;Hombres;2020;16.238
25 Lleida;35-39 años;TOTAL;Hombres;2019;16.865
25 Lleida;35-39 años;TOTAL;Hombres;2018;17.843
25 Lleida;35-39 años;TOTAL;Mujeres;2022;13.593
25 Lleida;35-39 años;TOTAL;Mujeres;2021;13.853
25 Lleida;35-39 años;TOTAL;Mujeres;2020;14.370
25 Lleida;35-39 años;TOTAL;Mujeres;2019;15.058
25 Lleida;35-39 años;TOTAL;Mujeres;2018;15.797
25 Lleida;40-44 años;TOTAL;Hombres;2022;19.229
25 Lleida;40-44 años;TOTAL;Hombres;2021;19.827
25 Lleida;40-44 años;TOTAL;Hombres;2020;20.148
25 Lleida;40-44 años;TOTAL;Hombres;2019;20.284
25 Lleida;40-44 años;TOTAL;Hombres;2018;20.057
25 Lleida;40-44 años;TOTAL;Mujeres;2022;16.641
25 Lleida;40-44 años;TOTAL;Mujeres;2021;17.189
25 Lleida;40-44 años;TOTAL;Mujeres;2020;17.327
25 Lleida;40-44 años;TOTAL;Mujeres;2019;17.331
25 Lleida;40-44 años;TOTAL;Mujeres;2018;17.159
25 Lleida;45-49 años;TOTAL;Hombres;2022;20.015
25 Lleida;45-49 años;TOTAL;Hombres;2021;19.498
25 Lleida;45-49 años;TOTAL;Hombres;2020;18.993
25 Lleida;45-49 años;TOTAL;Hombres;2019;18.595
25 Lleida;45-49 años;TOTAL;Hombres;2018;18.364
25 Lleida;45-49 años;TOTAL;Mujeres;2022;17.177
25 Lleida;45-49 años;TOTAL;Mujeres;2021;16.648
25 Lleida;45-49 años;TOTAL;Mujeres;2020;16.466
25 Lleida;45-49 años;TOTAL;Mujeres;2019;16.120
25 Lleida;45-49 años;TOTAL;Mujeres;2018;15.987
25 Lleida;50-54 años;TOTAL;Hombres;2022;18.009
25 Lleida;50-54 años;TOTAL;Hombres;2021;17.885
25 Lleida;50-54 años;TOTAL;Hombres;2020;17.709
25 Lleida;50-54 años;TOTAL;Hombres;2019;17.448
25 Lleida;50-54 años;TOTAL;Hombres;2018;17.283
25 Lleida;50-54 años;TOTAL;Mujeres;2022;15.762
25 Lleida;50-54 años;TOTAL;Mujeres;2021;15.724
25 Lleida;50-54 años;TOTAL;Mujeres;2020;15.566
25 Lleida;50-54 años;TOTAL;Mujeres;2019;15.639
25 Lleida;50-54 años;TOTAL;Mujeres;2018;15.432
25 Lleida;55-59 años;TOTAL;Hombres;2022;16.629
25 Lleida;55-59 años;TOTAL;Hombres;2021;16.356
25 Lleida;55-59 años;TOTAL;Hombres;2020;16.019
25 Lleida;55-59 años;TOTAL;Hombres;2019;15.681
25 Lleida;55-59 años;TOTAL;Hombres;2018;15.402
25 Lleida;55-59 años;TOTAL;Mujeres;2022;15.178
25 Lleida;55-59 años;TOTAL;Mujeres;2021;15.247
25 Lleida;55-59 años;TOTAL;Mujeres;2020;15.125
25 Lleida;55-59 años;TOTAL;Mujeres;2019;14.720
25 Lleida;55-59 años;TOTAL;Mujeres;2018;14.375
25 Lleida;60-64 años;TOTAL;Hombres;2022;14.447
25 Lleida;60-64 años;TOTAL;Hombres;2021;13.939
25 Lleida;60-64 años;TOTAL;Hombres;2020;13.452
25 Lleida;60-64 años;TOTAL;Hombres;2019;12.958
25 Lleida;60-64 años;TOTAL;Hombres;2018;12.570
25 Lleida;60-64 años;TOTAL;Mujeres;2022;13.942
25 Lleida;60-64 años;TOTAL;Mujeres;2021;13.326
25 Lleida;60-64 años;TOTAL;Mujeres;2020;12.798
25 Lleida;60-64 años;TOTAL;Mujeres;2019;12.231
25 Lleida;60-64 años;TOTAL;Mujeres;2018;11.905
25 Lleida;65-69 años;TOTAL;Hombres;2022;11.485
25 Lleida;65-69 años;TOTAL;Hombres;2021;11.127
25 Lleida;65-69 años;TOTAL;Hombres;2020;10.894
25 Lleida;65-69 años;TOTAL;Hombres;2019;10.622
25 Lleida;65-69 años;TOTAL;Hombres;2018;10.442
25 Lleida;65-69 años;TOTAL;Mujeres;2022;11.541
25 Lleida;65-69 años;TOTAL;Mujeres;2021;11.178
25 Lleida;65-69 años;TOTAL;Mujeres;2020;10.932
25 Lleida;65-69 años;TOTAL;Mujeres;2019;10.829
25 Lleida;65-69 años;TOTAL;Mujeres;2018;10.824
25 Lleida;70-74 años;TOTAL;Hombres;2022;9.315
25 Lleida;70-74 años;TOTAL;Hombres;2021;9.214
25 Lleida;70-74 años;TOTAL;Hombres;2020;9.091
25 Lleida;70-74 años;TOTAL;Hombres;2019;8.965
25 Lleida;70-74 años;TOTAL;Hombres;2018;8.709
25 Lleida;70-74 años;TOTAL;Mujeres;2022;10.277
25 Lleida;70-74 años;TOTAL;Mujeres;2021;10.251
25 Lleida;70-74 años;TOTAL;Mujeres;2020;10.194
25 Lleida;70-74 años;TOTAL;Mujeres;2019;10.028
25 Lleida;70-74 años;TOTAL;Mujeres;2018;9.743
25 Lleida;75-79 años;TOTAL;Hombres;2022;7.373
25 Lleida;75-79 años;TOTAL;Hombres;2021;7.073
25 Lleida;75-79 años;TOTAL;Hombres;2020;6.922
25 Lleida;75-79 años;TOTAL;Hombres;2019;6.210
25 Lleida;75-79 años;TOTAL;Hombres;2018;5.781
25 Lleida;75-79 años;TOTAL;Mujeres;2022;8.804
25 Lleida;75-79 años;TOTAL;Mujeres;2021;8.557
25 Lleida;75-79 años;TOTAL;Mujeres;2020;8.570
25 Lleida;75-79 años;TOTAL;Mujeres;2019;7.736
25 Lleida;75-79 años;TOTAL;Mujeres;2018;7.301
25 Lleida;80-84 años;TOTAL;Hombres;2022;4.471
25 Lleida;80-84 años;TOTAL;Hombres;2021;4.731
25 Lleida;80-84 años;TOTAL;Hombres;2020;4.764
25 Lleida;80-84 años;TOTAL;Hombres;2019;5.407
25 Lleida;80-84 años;TOTAL;Hombres;2018;5.840
25 Lleida;80-84 años;TOTAL;Mujeres;2022;6.417
25 Lleida;80-84 años;TOTAL;Mujeres;2021;6.728
25 Lleida;80-84 años;TOTAL;Mujeres;2020;6.732
25 Lleida;80-84 años;TOTAL;Mujeres;2019;7.683
25 Lleida;80-84 años;TOTAL;Mujeres;2018;8.264
25 Lleida;85-89 años;TOTAL;Hombres;2022;3.868
25 Lleida;85-89 años;TOTAL;Hombres;2021;3.882
25 Lleida;85-89 años;TOTAL;Hombres;2020;4.089
25 Lleida;85-89 años;TOTAL;Hombres;2019;4.037
25 Lleida;85-89 años;TOTAL;Hombres;2018;4.026
25 Lleida;85-89 años;TOTAL;Mujeres;2022;6.494
25 Lleida;85-89 años;TOTAL;Mujeres;2021;6.475
25 Lleida;85-89 años;TOTAL;Mujeres;2020;6.582
25 Lleida;85-89 años;TOTAL;Mujeres;2019;6.452
25 Lleida;85-89 años;TOTAL;Mujeres;2018;6.400
25 Lleida;90-94 años;TOTAL;Hombres;2022;1.758
25 Lleida;90-94 años;TOTAL;Hombres;2021;1.725
25 Lleida;90-94 años;TOTAL;Hombres;2020;1.660
25 Lleida;90-94 años;TOTAL;Hombres;2019;1.600
25 Lleida;90-94 años;TOTAL;Hombres;2018;1.604
25 Lleida;90-94 años;TOTAL;Mujeres;2022;3.462
25 Lleida;90-94 años;TOTAL;Mujeres;2021;3.409
25 Lleida;90-94 años;TOTAL;Mujeres;2020;3.281
25 Lleida;90-94 años;TOTAL;Mujeres;2019;3.207
25 Lleida;90-94 años;TOTAL;Mujeres;2018;3.115
25 Lleida;95-99 años;TOTAL;Hombres;2022;401
25 Lleida;95-99 años;TOTAL;Hombres;2021;371
25 Lleida;95-99 años;TOTAL;Hombres;2020;343
25 Lleida;95-99 años;TOTAL;Hombres;2019;331
25 Lleida;95-99 años;TOTAL;Hombres;2018;338
25 Lleida;95-99 años;TOTAL;Mujeres;2022;973
25 Lleida;95-99 años;TOTAL;Mujeres;2021;931
25 Lleida;95-99 años;TOTAL;Mujeres;2020;929
25 Lleida;95-99 años;TOTAL;Mujeres;2019;879
25 Lleida;95-99 años;TOTAL;Mujeres;2018;836
25 Lleida;100 años y más;TOTAL;Hombres;2022;39
25 Lleida;100 años y más;TOTAL;Hombres;2021;41
25 Lleida;100 años y más;TOTAL;Hombres;2020;40
25 Lleida;100 años y más;TOTAL;Hombres;2019;37
25 Lleida;100 años y más;TOTAL;Hombres;2018;30
25 Lleida;100 años y más;TOTAL;Mujeres;2022;151
25 Lleida;100 años y más;TOTAL;Mujeres;2021;143
25 Lleida;100 años y más;TOTAL;Mujeres;2020;139
25 Lleida;100 años y más;TOTAL;Mujeres;2019;129
25 Lleida;100 años y más;TOTAL;Mujeres;2018;122
27 Lugo;0-4 años;TOTAL;Hombres;2022;4.649
27 Lugo;0-4 años;TOTAL;Hombres;2021;4.910
27 Lugo;0-4 años;TOTAL;Hombres;2020;5.205
27 Lugo;0-4 años;TOTAL;Hombres;2019;5.366
27 Lugo;0-4 años;TOTAL;Hombres;2018;5.382
27 Lugo;0-4 años;TOTAL;Mujeres;2022;4.515
27 Lugo;0-4 años;TOTAL;Mujeres;2021;4.799
27 Lugo;0-4 años;TOTAL;Mujeres;2020;5.002
27 Lugo;0-4 años;TOTAL;Mujeres;2019;5.261
27 Lugo;0-4 años;TOTAL;Mujeres;2018;5.257
27 Lugo;5-9 años;TOTAL;Hombres;2022;5.721
27 Lugo;5-9 años;TOTAL;Hombres;2021;5.738
27 Lugo;5-9 años;TOTAL;Hombres;2020;5.740
27 Lugo;5-9 años;TOTAL;Hombres;2019;5.724
27 Lugo;5-9 años;TOTAL;Hombres;2018;5.812
27 Lugo;5-9 años;TOTAL;Mujeres;2022;5.529
27 Lugo;5-9 años;TOTAL;Mujeres;2021;5.505
27 Lugo;5-9 años;TOTAL;Mujeres;2020;5.549
27 Lugo;5-9 años;TOTAL;Mujeres;2019;5.575
27 Lugo;5-9 años;TOTAL;Mujeres;2018;5.618
27 Lugo;10-14 años;TOTAL;Hombres;2022;5.944
27 Lugo;10-14 años;TOTAL;Hombres;2021;5.915
27 Lugo;10-14 años;TOTAL;Hombres;2020;5.889
27 Lugo;10-14 años;TOTAL;Hombres;2019;5.843
27 Lugo;10-14 años;TOTAL;Hombres;2018;5.747
27 Lugo;10-14 años;TOTAL;Mujeres;2022;5.818
27 Lugo;10-14 años;TOTAL;Mujeres;2021;5.740
27 Lugo;10-14 años;TOTAL;Mujeres;2020;5.690
27 Lugo;10-14 años;TOTAL;Mujeres;2019;5.591
27 Lugo;10-14 años;TOTAL;Mujeres;2018;5.540
27 Lugo;15-19 años;TOTAL;Hombres;2022;5.913
27 Lugo;15-19 años;TOTAL;Hombres;2021;5.807
27 Lugo;15-19 años;TOTAL;Hombres;2020;5.823
27 Lugo;15-19 años;TOTAL;Hombres;2019;5.820
27 Lugo;15-19 años;TOTAL;Hombres;2018;5.824
27 Lugo;15-19 años;TOTAL;Mujeres;2022;5.593
27 Lugo;15-19 años;TOTAL;Mujeres;2021;5.527
27 Lugo;15-19 años;TOTAL;Mujeres;2020;5.592
27 Lugo;15-19 años;TOTAL;Mujeres;2019;5.522
27 Lugo;15-19 años;TOTAL;Mujeres;2018;5.472
27 Lugo;20-24 años;TOTAL;Hombres;2022;6.165
27 Lugo;20-24 años;TOTAL;Hombres;2021;6.096
27 Lugo;20-24 años;TOTAL;Hombres;2020;6.157
27 Lugo;20-24 años;TOTAL;Hombres;2019;6.182
27 Lugo;20-24 años;TOTAL;Hombres;2018;6.358
27 Lugo;20-24 años;TOTAL;Mujeres;2022;5.851
27 Lugo;20-24 años;TOTAL;Mujeres;2021;5.905
27 Lugo;20-24 años;TOTAL;Mujeres;2020;5.881
27 Lugo;20-24 años;TOTAL;Mujeres;2019;5.999
27 Lugo;20-24 años;TOTAL;Mujeres;2018;6.178
27 Lugo;25-29 años;TOTAL;Hombres;2022;6.742
27 Lugo;25-29 años;TOTAL;Hombres;2021;7.042
27 Lugo;25-29 años;TOTAL;Hombres;2020;7.262
27 Lugo;25-29 años;TOTAL;Hombres;2019;7.551
27 Lugo;25-29 años;TOTAL;Hombres;2018;7.753
27 Lugo;25-29 años;TOTAL;Mujeres;2022;6.547
27 Lugo;25-29 años;TOTAL;Mujeres;2021;6.769
27 Lugo;25-29 años;TOTAL;Mujeres;2020;7.048
27 Lugo;25-29 años;TOTAL;Mujeres;2019;7.225
27 Lugo;25-29 años;TOTAL;Mujeres;2018;7.439
27 Lugo;30-34 años;TOTAL;Hombres;2022;8.022
27 Lugo;30-34 años;TOTAL;Hombres;2021;8.299
27 Lugo;30-34 años;TOTAL;Hombres;2020;8.605
27 Lugo;30-34 años;TOTAL;Hombres;2019;8.868
27 Lugo;30-34 años;TOTAL;Hombres;2018;9.307
27 Lugo;30-34 años;TOTAL;Mujeres;2022;7.801
27 Lugo;30-34 años;TOTAL;Mujeres;2021;8.105
27 Lugo;30-34 años;TOTAL;Mujeres;2020;8.413
