Provincia de defunción;Sexo;Causa de muerte (lista reducida);Periodo;Total
48 Bizkaia;Hombres;068-072 XI.Enfermedades del sistema digestivo;2019;261
48 Bizkaia;Hombres;068-072 XI.Enfermedades del sistema digestivo;2018;267
48 Bizkaia;Hombres;073 XII.Enfermedades de la piel y del tejido subcutáneo;2022;16
48 Bizkaia;Hombres;073 XII.Enfermedades de la piel y del tejido subcutáneo;2021;23
48 Bizkaia;Hombres;073 XII.Enfermedades de la piel y del tejido subcutáneo;2020;19
48 Bizkaia;Hombres;073 XII.Enfermedades de la piel y del tejido subcutáneo;2019;17
48 Bizkaia;Hombres;073 XII.Enfermedades de la piel y del tejido subcutáneo;2018;11
48 Bizkaia;Hombres;074-076 XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2022;57
48 Bizkaia;Hombres;074-076 XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2021;59
48 Bizkaia;Hombres;074-076 XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2020;48
48 Bizkaia;Hombres;074-076 XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2019;48
48 Bizkaia;Hombres;074-076 XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2018;41
48 Bizkaia;Hombres;077-080 XIV.Enfermedades del sistema genitourinario;2022;189
48 Bizkaia;Hombres;077-080 XIV.Enfermedades del sistema genitourinario;2021;159
48 Bizkaia;Hombres;077-080 XIV.Enfermedades del sistema genitourinario;2020;172
48 Bizkaia;Hombres;077-080 XIV.Enfermedades del sistema genitourinario;2019;163
48 Bizkaia;Hombres;077-080 XIV.Enfermedades del sistema genitourinario;2018;148
48 Bizkaia;Hombres;081 XV.Embarazo, parto y puerperio;2022;0
48 Bizkaia;Hombres;081 XV.Embarazo, parto y puerperio;2021;0
48 Bizkaia;Hombres;081 XV.Embarazo, parto y puerperio;2020;0
48 Bizkaia;Hombres;081 XV.Embarazo, parto y puerperio;2019;0
48 Bizkaia;Hombres;081 XV.Embarazo, parto y puerperio;2018;0
48 Bizkaia;Hombres;082 XVI.Afecciones originadas en el periodo perinatal;2022;5
48 Bizkaia;Hombres;082 XVI.Afecciones originadas en el periodo perinatal;2021;4
48 Bizkaia;Hombres;082 XVI.Afecciones originadas en el periodo perinatal;2020;2
48 Bizkaia;Hombres;082 XVI.Afecciones originadas en el periodo perinatal;2019;10
48 Bizkaia;Hombres;082 XVI.Afecciones originadas en el periodo perinatal;2018;9
48 Bizkaia;Hombres;083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas;2022;22
48 Bizkaia;Hombres;083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas;2021;21
48 Bizkaia;Hombres;083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas;2020;11
48 Bizkaia;Hombres;083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas;2019;13
48 Bizkaia;Hombres;083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas;2018;14
48 Bizkaia;Hombres;086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;2022;78
48 Bizkaia;Hombres;086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;2021;75
48 Bizkaia;Hombres;086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;2020;90
48 Bizkaia;Hombres;086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;2019;99
48 Bizkaia;Hombres;086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;2018;65
48 Bizkaia;Hombres;090-102 XX.Causas externas de mortalidad;2022;240
48 Bizkaia;Hombres;090-102 XX.Causas externas de mortalidad;2021;208
48 Bizkaia;Hombres;090-102 XX.Causas externas de mortalidad;2020;259
48 Bizkaia;Hombres;090-102 XX.Causas externas de mortalidad;2019;221
48 Bizkaia;Hombres;090-102 XX.Causas externas de mortalidad;2018;227
48 Bizkaia;Mujeres;001-008 I.Enfermedades infecciosas y parasitarias;2022;541
48 Bizkaia;Mujeres;001-008 I.Enfermedades infecciosas y parasitarias;2021;511
48 Bizkaia;Mujeres;001-008 I.Enfermedades infecciosas y parasitarias;2020;853
48 Bizkaia;Mujeres;001-008 I.Enfermedades infecciosas y parasitarias;2019;85
48 Bizkaia;Mujeres;001-008 I.Enfermedades infecciosas y parasitarias;2018;83
48 Bizkaia;Mujeres;009-041 II.Tumores;2022;1.494
48 Bizkaia;Mujeres;009-041 II.Tumores;2021;1.412
48 Bizkaia;Mujeres;009-041 II.Tumores;2020;1.413
48 Bizkaia;Mujeres;009-041 II.Tumores;2019;1.391
48 Bizkaia;Mujeres;009-041 II.Tumores;2018;1.370
48 Bizkaia;Mujeres;042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2022;47
48 Bizkaia;Mujeres;042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2021;35
48 Bizkaia;Mujeres;042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2020;31
48 Bizkaia;Mujeres;042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2019;43
48 Bizkaia;Mujeres;042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2018;28
48 Bizkaia;Mujeres;044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas;2022;222
48 Bizkaia;Mujeres;044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas;2021;233
48 Bizkaia;Mujeres;044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas;2020;207
48 Bizkaia;Mujeres;044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas;2019;204
48 Bizkaia;Mujeres;044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas;2018;208
48 Bizkaia;Mujeres;046-049 V.Trastornos mentales y del comportamiento;2022;790
48 Bizkaia;Mujeres;046-049 V.Trastornos mentales y del comportamiento;2021;694
48 Bizkaia;Mujeres;046-049 V.Trastornos mentales y del comportamiento;2020;652
48 Bizkaia;Mujeres;046-049 V.Trastornos mentales y del comportamiento;2019;622
48 Bizkaia;Mujeres;046-049 V.Trastornos mentales y del comportamiento;2018;574
48 Bizkaia;Mujeres;050-052 VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2022;506
48 Bizkaia;Mujeres;050-052 VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2021;437
48 Bizkaia;Mujeres;050-052 VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2020;464
48 Bizkaia;Mujeres;050-052 VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2019;451
48 Bizkaia;Mujeres;050-052 VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2018;444
48 Bizkaia;Mujeres;053-061 IX.Enfermedades del sistema circulatorio;2022;1.661
48 Bizkaia;Mujeres;053-061 IX.Enfermedades del sistema circulatorio;2021;1.686
48 Bizkaia;Mujeres;053-061 IX.Enfermedades del sistema circulatorio;2020;1.724
48 Bizkaia;Mujeres;053-061 IX.Enfermedades del sistema circulatorio;2019;1.629
48 Bizkaia;Mujeres;053-061 IX.Enfermedades del sistema circulatorio;2018;1.710
48 Bizkaia;Mujeres;062-067 X.Enfermedades del sistema respiratorio;2022;405
48 Bizkaia;Mujeres;062-067 X.Enfermedades del sistema respiratorio;2021;303
48 Bizkaia;Mujeres;062-067 X.Enfermedades del sistema respiratorio;2020;381
48 Bizkaia;Mujeres;062-067 X.Enfermedades del sistema respiratorio;2019;551
48 Bizkaia;Mujeres;062-067 X.Enfermedades del sistema respiratorio;2018;624
48 Bizkaia;Mujeres;068-072 XI.Enfermedades del sistema digestivo;2022;313
48 Bizkaia;Mujeres;068-072 XI.Enfermedades del sistema digestivo;2021;291
48 Bizkaia;Mujeres;068-072 XI.Enfermedades del sistema digestivo;2020;270
48 Bizkaia;Mujeres;068-072 XI.Enfermedades del sistema digestivo;2019;272
48 Bizkaia;Mujeres;068-072 XI.Enfermedades del sistema digestivo;2018;286
48 Bizkaia;Mujeres;073 XII.Enfermedades de la piel y del tejido subcutáneo;2022;43
48 Bizkaia;Mujeres;073 XII.Enfermedades de la piel y del tejido subcutáneo;2021;53
48 Bizkaia;Mujeres;073 XII.Enfermedades de la piel y del tejido subcutáneo;2020;36
48 Bizkaia;Mujeres;073 XII.Enfermedades de la piel y del tejido subcutáneo;2019;37
48 Bizkaia;Mujeres;073 XII.Enfermedades de la piel y del tejido subcutáneo;2018;19
48 Bizkaia;Mujeres;074-076 XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2022;89
48 Bizkaia;Mujeres;074-076 XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2021;98
48 Bizkaia;Mujeres;074-076 XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2020;103
48 Bizkaia;Mujeres;074-076 XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2019;80
48 Bizkaia;Mujeres;074-076 XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2018;97
48 Bizkaia;Mujeres;077-080 XIV.Enfermedades del sistema genitourinario;2022;263
48 Bizkaia;Mujeres;077-080 XIV.Enfermedades del sistema genitourinario;2021;247
48 Bizkaia;Mujeres;077-080 XIV.Enfermedades del sistema genitourinario;2020;208
48 Bizkaia;Mujeres;077-080 XIV.Enfermedades del sistema genitourinario;2019;195
48 Bizkaia;Mujeres;077-080 XIV.Enfermedades del sistema genitourinario;2018;216
48 Bizkaia;Mujeres;081 XV.Embarazo, parto y puerperio;2022;0
48 Bizkaia;Mujeres;081 XV.Embarazo, parto y puerperio;2021;0
48 Bizkaia;Mujeres;081 XV.Embarazo, parto y puerperio;2020;1
48 Bizkaia;Mujeres;081 XV.Embarazo, parto y puerperio;2019;0
48 Bizkaia;Mujeres;081 XV.Embarazo, parto y puerperio;2018;1
48 Bizkaia;Mujeres;082 XVI.Afecciones originadas en el periodo perinatal;2022;6
48 Bizkaia;Mujeres;082 XVI.Afecciones originadas en el periodo perinatal;2021;2
48 Bizkaia;Mujeres;082 XVI.Afecciones originadas en el periodo perinatal;2020;8
48 Bizkaia;Mujeres;082 XVI.Afecciones originadas en el periodo perinatal;2019;6
48 Bizkaia;Mujeres;082 XVI.Afecciones originadas en el periodo perinatal;2018;9
48 Bizkaia;Mujeres;083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas;2022;13
48 Bizkaia;Mujeres;083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas;2021;6
48 Bizkaia;Mujeres;083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas;2020;9
48 Bizkaia;Mujeres;083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas;2019;8
48 Bizkaia;Mujeres;083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas;2018;17
48 Bizkaia;Mujeres;086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;2022;222
48 Bizkaia;Mujeres;086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;2021;161
48 Bizkaia;Mujeres;086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;2020;176
48 Bizkaia;Mujeres;086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;2019;175
48 Bizkaia;Mujeres;086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;2018;155
48 Bizkaia;Mujeres;090-102 XX.Causas externas de mortalidad;2022;130
48 Bizkaia;Mujeres;090-102 XX.Causas externas de mortalidad;2021;112
48 Bizkaia;Mujeres;090-102 XX.Causas externas de mortalidad;2020;129
48 Bizkaia;Mujeres;090-102 XX.Causas externas de mortalidad;2019;132
48 Bizkaia;Mujeres;090-102 XX.Causas externas de mortalidad;2018;140
09 Burgos;Hombres;001-008 I.Enfermedades infecciosas y parasitarias;2022;215
09 Burgos;Hombres;001-008 I.Enfermedades infecciosas y parasitarias;2021;210
09 Burgos;Hombres;001-008 I.Enfermedades infecciosas y parasitarias;2020;466
09 Burgos;Hombres;001-008 I.Enfermedades infecciosas y parasitarias;2019;34
09 Burgos;Hombres;001-008 I.Enfermedades infecciosas y parasitarias;2018;27
09 Burgos;Hombres;009-041 II.Tumores;2022;636
09 Burgos;Hombres;009-041 II.Tumores;2021;583
09 Burgos;Hombres;009-041 II.Tumores;2020;618
09 Burgos;Hombres;009-041 II.Tumores;2019;616
09 Burgos;Hombres;009-041 II.Tumores;2018;605
09 Burgos;Hombres;042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2022;15
09 Burgos;Hombres;042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2021;10
09 Burgos;Hombres;042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2020;12
09 Burgos;Hombres;042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2019;14
09 Burgos;Hombres;042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2018;6
09 Burgos;Hombres;044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas;2022;106
09 Burgos;Hombres;044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas;2021;75
09 Burgos;Hombres;044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas;2020;78
09 Burgos;Hombres;044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas;2019;68
09 Burgos;Hombres;044-045 IV.Enfermedades endocrinas, nutricionales y metabólicas;2018;66
09 Burgos;Hombres;046-049 V.Trastornos mentales y del comportamiento;2022;67
09 Burgos;Hombres;046-049 V.Trastornos mentales y del comportamiento;2021;70
09 Burgos;Hombres;046-049 V.Trastornos mentales y del comportamiento;2020;80
09 Burgos;Hombres;046-049 V.Trastornos mentales y del comportamiento;2019;84
09 Burgos;Hombres;046-049 V.Trastornos mentales y del comportamiento;2018;100
09 Burgos;Hombres;050-052 VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2022;79
09 Burgos;Hombres;050-052 VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2021;71
09 Burgos;Hombres;050-052 VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2020;98
09 Burgos;Hombres;050-052 VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2019;77
09 Burgos;Hombres;050-052 VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2018;71
09 Burgos;Hombres;053-061 IX.Enfermedades del sistema circulatorio;2022;531
09 Burgos;Hombres;053-061 IX.Enfermedades del sistema circulatorio;2021;515
09 Burgos;Hombres;053-061 IX.Enfermedades del sistema circulatorio;2020;535
09 Burgos;Hombres;053-061 IX.Enfermedades del sistema circulatorio;2019;508
09 Burgos;Hombres;053-061 IX.Enfermedades del sistema circulatorio;2018;509
09 Burgos;Hombres;062-067 X.Enfermedades del sistema respiratorio;2022;212
09 Burgos;Hombres;062-067 X.Enfermedades del sistema respiratorio;2021;196
09 Burgos;Hombres;062-067 X.Enfermedades del sistema respiratorio;2020;211
09 Burgos;Hombres;062-067 X.Enfermedades del sistema respiratorio;2019;245
09 Burgos;Hombres;062-067 X.Enfermedades del sistema respiratorio;2018;255
09 Burgos;Hombres;068-072 XI.Enfermedades del sistema digestivo;2022;123
09 Burgos;Hombres;068-072 XI.Enfermedades del sistema digestivo;2021;110
09 Burgos;Hombres;068-072 XI.Enfermedades del sistema digestivo;2020;130
09 Burgos;Hombres;068-072 XI.Enfermedades del sistema digestivo;2019;107
09 Burgos;Hombres;068-072 XI.Enfermedades del sistema digestivo;2018;149
09 Burgos;Hombres;073 XII.Enfermedades de la piel y del tejido subcutáneo;2022;9
09 Burgos;Hombres;073 XII.Enfermedades de la piel y del tejido subcutáneo;2021;8
09 Burgos;Hombres;073 XII.Enfermedades de la piel y del tejido subcutáneo;2020;14
09 Burgos;Hombres;073 XII.Enfermedades de la piel y del tejido subcutáneo;2019;8
09 Burgos;Hombres;073 XII.Enfermedades de la piel y del tejido subcutáneo;2018;5
09 Burgos;Hombres;074-076 XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2022;15
09 Burgos;Hombres;074-076 XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2021;17
09 Burgos;Hombres;074-076 XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2020;21
09 Burgos;Hombres;074-076 XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2019;12
09 Burgos;Hombres;074-076 XIII.Enfermedades del sistema osteomuscular y del tejido conjuntivo;2018;15
09 Burgos;Hombres;077-080 XIV.Enfermedades del sistema genitourinario;2022;85
09 Burgos;Hombres;077-080 XIV.Enfermedades del sistema genitourinario;2021;78
09 Burgos;Hombres;077-080 XIV.Enfermedades del sistema genitourinario;2020;53
09 Burgos;Hombres;077-080 XIV.Enfermedades del sistema genitourinario;2019;55
09 Burgos;Hombres;077-080 XIV.Enfermedades del sistema genitourinario;2018;46
09 Burgos;Hombres;081 XV.Embarazo, parto y puerperio;2022;0
09 Burgos;Hombres;081 XV.Embarazo, parto y puerperio;2021;0
09 Burgos;Hombres;081 XV.Embarazo, parto y puerperio;2020;0
09 Burgos;Hombres;081 XV.Embarazo, parto y puerperio;2019;0
09 Burgos;Hombres;081 XV.Embarazo, parto y puerperio;2018;0
09 Burgos;Hombres;082 XVI.Afecciones originadas en el periodo perinatal;2022;2
09 Burgos;Hombres;082 XVI.Afecciones originadas en el periodo perinatal;2021;2
09 Burgos;Hombres;082 XVI.Afecciones originadas en el periodo perinatal;2020;2
09 Burgos;Hombres;082 XVI.Afecciones originadas en el periodo perinatal;2019;1
09 Burgos;Hombres;082 XVI.Afecciones originadas en el periodo perinatal;2018;5
09 Burgos;Hombres;083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas;2022;2
09 Burgos;Hombres;083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas;2021;6
09 Burgos;Hombres;083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas;2020;4
09 Burgos;Hombres;083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas;2019;2
09 Burgos;Hombres;083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas;2018;1
09 Burgos;Hombres;086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;2022;21
09 Burgos;Hombres;086-089 XVIII.Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte;2021;15
