Causas (lista reducida);Sexo;Provincia de residencia;Total
002 Tuberculosis y sus efectos tardíos;Mujeres;07 Balears, Illes;2
002 Tuberculosis y sus efectos tardíos;Mujeres;08 Barcelona;12
002 Tuberculosis y sus efectos tardíos;Mujeres;48 Bizkaia;4
002 Tuberculosis y sus efectos tardíos;Mujeres;09 Burgos;0
002 Tuberculosis y sus efectos tardíos;Mujeres;10 Cáceres;1
002 Tuberculosis y sus efectos tardíos;Mujeres;11 Cádiz;1
002 Tuberculosis y sus efectos tardíos;Mujeres;39 Cantabria;2
002 Tuberculosis y sus efectos tardíos;Mujeres;12 Castellón/Castelló;0
002 Tuberculosis y sus efectos tardíos;Mujeres;13 Ciudad Real;1
002 Tuberculosis y sus efectos tardíos;Mujeres;14 Córdoba;1
002 Tuberculosis y sus efectos tardíos;Mujeres;15 Coruña, A;7
002 Tuberculosis y sus efectos tardíos;Mujeres;16 Cuenca;0
002 Tuberculosis y sus efectos tardíos;Mujeres;20 Gipuzkoa;3
002 Tuberculosis y sus efectos tardíos;Mujeres;17 Girona;0
002 Tuberculosis y sus efectos tardíos;Mujeres;18 Granada;3
002 Tuberculosis y sus efectos tardíos;Mujeres;19 Guadalajara;1
002 Tuberculosis y sus efectos tardíos;Mujeres;21 Huelva;0
002 Tuberculosis y sus efectos tardíos;Mujeres;22 Huesca;0
002 Tuberculosis y sus efectos tardíos;Mujeres;23 Jaén;0
002 Tuberculosis y sus efectos tardíos;Mujeres;24 León;1
002 Tuberculosis y sus efectos tardíos;Mujeres;25 Lleida;0
002 Tuberculosis y sus efectos tardíos;Mujeres;27 Lugo;1
002 Tuberculosis y sus efectos tardíos;Mujeres;28 Madrid;2
002 Tuberculosis y sus efectos tardíos;Mujeres;29 Málaga;0
002 Tuberculosis y sus efectos tardíos;Mujeres;30 Murcia;4
002 Tuberculosis y sus efectos tardíos;Mujeres;31 Navarra;1
002 Tuberculosis y sus efectos tardíos;Mujeres;32 Ourense;5
002 Tuberculosis y sus efectos tardíos;Mujeres;34 Palencia;0
002 Tuberculosis y sus efectos tardíos;Mujeres;35 Palmas, Las;0
002 Tuberculosis y sus efectos tardíos;Mujeres;36 Pontevedra;1
002 Tuberculosis y sus efectos tardíos;Mujeres;26 Rioja, La;2
002 Tuberculosis y sus efectos tardíos;Mujeres;37 Salamanca;3
002 Tuberculosis y sus efectos tardíos;Mujeres;38 Santa Cruz de Tenerife;0
002 Tuberculosis y sus efectos tardíos;Mujeres;40 Segovia;0
002 Tuberculosis y sus efectos tardíos;Mujeres;41 Sevilla;1
002 Tuberculosis y sus efectos tardíos;Mujeres;42 Soria;0
002 Tuberculosis y sus efectos tardíos;Mujeres;43 Tarragona;1
002 Tuberculosis y sus efectos tardíos;Mujeres;44 Teruel;0
002 Tuberculosis y sus efectos tardíos;Mujeres;45 Toledo;3
002 Tuberculosis y sus efectos tardíos;Mujeres;46 Valencia/València;3
002 Tuberculosis y sus efectos tardíos;Mujeres;47 Valladolid;1
002 Tuberculosis y sus efectos tardíos;Mujeres;49 Zamora;3
002 Tuberculosis y sus efectos tardíos;Mujeres;50 Zaragoza;3
002 Tuberculosis y sus efectos tardíos;Mujeres;51 Ceuta;0
002 Tuberculosis y sus efectos tardíos;Mujeres;52 Melilla;0
002 Tuberculosis y sus efectos tardíos;Mujeres;Extranjero;0
003 Enfermedad meningocócica;Hombres;Total;8
003 Enfermedad meningocócica;Hombres;02 Albacete;0
003 Enfermedad meningocócica;Hombres;03 Alicante/Alacant;1
003 Enfermedad meningocócica;Hombres;04 Almería;0
003 Enfermedad meningocócica;Hombres;01 Araba/Álava;0
003 Enfermedad meningocócica;Hombres;33 Asturias;0
003 Enfermedad meningocócica;Hombres;05 Ávila;0
003 Enfermedad meningocócica;Hombres;06 Badajoz;0
003 Enfermedad meningocócica;Hombres;07 Balears, Illes;0
003 Enfermedad meningocócica;Hombres;08 Barcelona;2
003 Enfermedad meningocócica;Hombres;48 Bizkaia;0
003 Enfermedad meningocócica;Hombres;09 Burgos;0
003 Enfermedad meningocócica;Hombres;10 Cáceres;0
003 Enfermedad meningocócica;Hombres;11 Cádiz;1
003 Enfermedad meningocócica;Hombres;39 Cantabria;0
003 Enfermedad meningocócica;Hombres;12 Castellón/Castelló;0
003 Enfermedad meningocócica;Hombres;13 Ciudad Real;0
003 Enfermedad meningocócica;Hombres;14 Córdoba;0
003 Enfermedad meningocócica;Hombres;15 Coruña, A;1
003 Enfermedad meningocócica;Hombres;16 Cuenca;0
003 Enfermedad meningocócica;Hombres;20 Gipuzkoa;0
003 Enfermedad meningocócica;Hombres;17 Girona;0
003 Enfermedad meningocócica;Hombres;18 Granada;0
003 Enfermedad meningocócica;Hombres;19 Guadalajara;0
003 Enfermedad meningocócica;Hombres;21 Huelva;0
003 Enfermedad meningocócica;Hombres;22 Huesca;0
003 Enfermedad meningocócica;Hombres;23 Jaén;1
003 Enfermedad meningocócica;Hombres;24 León;0
003 Enfermedad meningocócica;Hombres;25 Lleida;0
003 Enfermedad meningocócica;Hombres;27 Lugo;0
003 Enfermedad meningocócica;Hombres;28 Madrid;1
003 Enfermedad meningocócica;Hombres;29 Málaga;0
003 Enfermedad meningocócica;Hombres;30 Murcia;0
003 Enfermedad meningocócica;Hombres;31 Navarra;0
003 Enfermedad meningocócica;Hombres;32 Ourense;0
003 Enfermedad meningocócica;Hombres;34 Palencia;0
003 Enfermedad meningocócica;Hombres;35 Palmas, Las;0
003 Enfermedad meningocócica;Hombres;36 Pontevedra;0
003 Enfermedad meningocócica;Hombres;26 Rioja, La;0
003 Enfermedad meningocócica;Hombres;37 Salamanca;0
003 Enfermedad meningocócica;Hombres;38 Santa Cruz de Tenerife;0
003 Enfermedad meningocócica;Hombres;40 Segovia;0
003 Enfermedad meningocócica;Hombres;41 Sevilla;0
003 Enfermedad meningocócica;Hombres;42 Soria;0
003 Enfermedad meningocócica;Hombres;43 Tarragona;0
003 Enfermedad meningocócica;Hombres;44 Teruel;0
003 Enfermedad meningocócica;Hombres;45 Toledo;0
003 Enfermedad meningocócica;Hombres;46 Valencia/València;0
003 Enfermedad meningocócica;Hombres;47 Valladolid;0
003 Enfermedad meningocócica;Hombres;49 Zamora;0
003 Enfermedad meningocócica;Hombres;50 Zaragoza;0
003 Enfermedad meningocócica;Hombres;51 Ceuta;0
003 Enfermedad meningocócica;Hombres;52 Melilla;0
003 Enfermedad meningocócica;Hombres;Extranjero;1
003 Enfermedad meningocócica;Mujeres;Total;9
003 Enfermedad meningocócica;Mujeres;02 Albacete;0
003 Enfermedad meningocócica;Mujeres;03 Alicante/Alacant;2
003 Enfermedad meningocócica;Mujeres;04 Almería;0
003 Enfermedad meningocócica;Mujeres;01 Araba/Álava;0
003 Enfermedad meningocócica;Mujeres;33 Asturias;0
003 Enfermedad meningocócica;Mujeres;05 Ávila;0
003 Enfermedad meningocócica;Mujeres;06 Badajoz;0
003 Enfermedad meningocócica;Mujeres;07 Balears, Illes;0
003 Enfermedad meningocócica;Mujeres;08 Barcelona;2
003 Enfermedad meningocócica;Mujeres;48 Bizkaia;1
003 Enfermedad meningocócica;Mujeres;09 Burgos;0
003 Enfermedad meningocócica;Mujeres;10 Cáceres;0
003 Enfermedad meningocócica;Mujeres;11 Cádiz;0
003 Enfermedad meningocócica;Mujeres;39 Cantabria;0
003 Enfermedad meningocócica;Mujeres;12 Castellón/Castelló;0
003 Enfermedad meningocócica;Mujeres;13 Ciudad Real;0
003 Enfermedad meningocócica;Mujeres;14 Córdoba;0
003 Enfermedad meningocócica;Mujeres;15 Coruña, A;0
003 Enfermedad meningocócica;Mujeres;16 Cuenca;0
003 Enfermedad meningocócica;Mujeres;20 Gipuzkoa;0
003 Enfermedad meningocócica;Mujeres;17 Girona;0
003 Enfermedad meningocócica;Mujeres;18 Granada;1
003 Enfermedad meningocócica;Mujeres;19 Guadalajara;0
003 Enfermedad meningocócica;Mujeres;21 Huelva;0
003 Enfermedad meningocócica;Mujeres;22 Huesca;0
003 Enfermedad meningocócica;Mujeres;23 Jaén;1
003 Enfermedad meningocócica;Mujeres;24 León;0
003 Enfermedad meningocócica;Mujeres;25 Lleida;0
003 Enfermedad meningocócica;Mujeres;27 Lugo;0
003 Enfermedad meningocócica;Mujeres;28 Madrid;0
003 Enfermedad meningocócica;Mujeres;29 Málaga;0
003 Enfermedad meningocócica;Mujeres;30 Murcia;0
003 Enfermedad meningocócica;Mujeres;31 Navarra;0
003 Enfermedad meningocócica;Mujeres;32 Ourense;0
003 Enfermedad meningocócica;Mujeres;34 Palencia;0
003 Enfermedad meningocócica;Mujeres;35 Palmas, Las;0
003 Enfermedad meningocócica;Mujeres;36 Pontevedra;0
003 Enfermedad meningocócica;Mujeres;26 Rioja, La;0
003 Enfermedad meningocócica;Mujeres;37 Salamanca;1
003 Enfermedad meningocócica;Mujeres;38 Santa Cruz de Tenerife;0
003 Enfermedad meningocócica;Mujeres;40 Segovia;0
003 Enfermedad meningocócica;Mujeres;41 Sevilla;0
003 Enfermedad meningocócica;Mujeres;42 Soria;0
003 Enfermedad meningocócica;Mujeres;43 Tarragona;0
003 Enfermedad meningocócica;Mujeres;44 Teruel;1
003 Enfermedad meningocócica;Mujeres;45 Toledo;0
003 Enfermedad meningocócica;Mujeres;46 Valencia/València;0
003 Enfermedad meningocócica;Mujeres;47 Valladolid;0
003 Enfermedad meningocócica;Mujeres;49 Zamora;0
003 Enfermedad meningocócica;Mujeres;50 Zaragoza;0
003 Enfermedad meningocócica;Mujeres;51 Ceuta;0
003 Enfermedad meningocócica;Mujeres;52 Melilla;0
003 Enfermedad meningocócica;Mujeres;Extranjero;0
004 Septicemia;Hombres;Total;1.356
004 Septicemia;Hombres;02 Albacete;6
004 Septicemia;Hombres;03 Alicante/Alacant;69
004 Septicemia;Hombres;04 Almería;21
004 Septicemia;Hombres;01 Araba/Álava;6
004 Septicemia;Hombres;33 Asturias;24
004 Septicemia;Hombres;05 Ávila;9
004 Septicemia;Hombres;06 Badajoz;18
004 Septicemia;Hombres;07 Balears, Illes;20
004 Septicemia;Hombres;08 Barcelona;138
004 Septicemia;Hombres;48 Bizkaia;46
004 Septicemia;Hombres;09 Burgos;19
004 Septicemia;Hombres;10 Cáceres;13
004 Septicemia;Hombres;11 Cádiz;52
004 Septicemia;Hombres;39 Cantabria;18
004 Septicemia;Hombres;12 Castellón/Castelló;18
004 Septicemia;Hombres;13 Ciudad Real;6
004 Septicemia;Hombres;14 Córdoba;29
004 Septicemia;Hombres;15 Coruña, A;33
004 Septicemia;Hombres;16 Cuenca;7
004 Septicemia;Hombres;20 Gipuzkoa;23
004 Septicemia;Hombres;17 Girona;18
004 Septicemia;Hombres;18 Granada;34
004 Septicemia;Hombres;19 Guadalajara;1
004 Septicemia;Hombres;21 Huelva;18
004 Septicemia;Hombres;22 Huesca;7
004 Septicemia;Hombres;23 Jaén;29
004 Septicemia;Hombres;24 León;20
004 Septicemia;Hombres;25 Lleida;19
004 Septicemia;Hombres;27 Lugo;22
004 Septicemia;Hombres;28 Madrid;119
004 Septicemia;Hombres;29 Málaga;42
004 Septicemia;Hombres;30 Murcia;33
004 Septicemia;Hombres;31 Navarra;16
004 Septicemia;Hombres;32 Ourense;16
004 Septicemia;Hombres;34 Palencia;7
004 Septicemia;Hombres;35 Palmas, Las;26
004 Septicemia;Hombres;36 Pontevedra;32
004 Septicemia;Hombres;26 Rioja, La;8
004 Septicemia;Hombres;37 Salamanca;10
004 Septicemia;Hombres;38 Santa Cruz de Tenerife;34
004 Septicemia;Hombres;40 Segovia;6
004 Septicemia;Hombres;41 Sevilla;46
004 Septicemia;Hombres;42 Soria;7
004 Septicemia;Hombres;43 Tarragona;26
004 Septicemia;Hombres;44 Teruel;6
004 Septicemia;Hombres;45 Toledo;8
004 Septicemia;Hombres;46 Valencia/València;83
004 Septicemia;Hombres;47 Valladolid;19
004 Septicemia;Hombres;49 Zamora;17
004 Septicemia;Hombres;50 Zaragoza;33
004 Septicemia;Hombres;51 Ceuta;2
004 Septicemia;Hombres;52 Melilla;3
004 Septicemia;Hombres;Extranjero;14
004 Septicemia;Mujeres;Total;1.529
004 Septicemia;Mujeres;02 Albacete;6
004 Septicemia;Mujeres;03 Alicante/Alacant;57
004 Septicemia;Mujeres;04 Almería;27
004 Septicemia;Mujeres;01 Araba/Álava;8
004 Septicemia;Mujeres;33 Asturias;43
004 Septicemia;Mujeres;05 Ávila;9
004 Septicemia;Mujeres;06 Badajoz;17
004 Septicemia;Mujeres;07 Balears, Illes;29
004 Septicemia;Mujeres;08 Barcelona;148
004 Septicemia;Mujeres;48 Bizkaia;43
004 Septicemia;Mujeres;09 Burgos;19
004 Septicemia;Mujeres;10 Cáceres;12
004 Septicemia;Mujeres;11 Cádiz;50
004 Septicemia;Mujeres;39 Cantabria;14
004 Septicemia;Mujeres;12 Castellón/Castelló;16
004 Septicemia;Mujeres;13 Ciudad Real;16
004 Septicemia;Mujeres;14 Córdoba;31
004 Septicemia;Mujeres;15 Coruña, A;44
004 Septicemia;Mujeres;16 Cuenca;8
004 Septicemia;Mujeres;20 Gipuzkoa;33
004 Septicemia;Mujeres;17 Girona;19
004 Septicemia;Mujeres;18 Granada;37
004 Septicemia;Mujeres;19 Guadalajara;2
004 Septicemia;Mujeres;21 Huelva;13
004 Septicemia;Mujeres;22 Huesca;13
004 Septicemia;Mujeres;23 Jaén;29
004 Septicemia;Mujeres;24 León;24
004 Septicemia;Mujeres;25 Lleida;20
004 Septicemia;Mujeres;27 Lugo;11
004 Septicemia;Mujeres;28 Madrid;150
004 Septicemia;Mujeres;29 Málaga;58
004 Septicemia;Mujeres;30 Murcia;42
004 Septicemia;Mujeres;31 Navarra;16
004 Septicemia;Mujeres;32 Ourense;15
004 Septicemia;Mujeres;34 Palencia;13
004 Septicemia;Mujeres;35 Palmas, Las;28
004 Septicemia;Mujeres;36 Pontevedra;31
004 Septicemia;Mujeres;26 Rioja, La;16
004 Septicemia;Mujeres;37 Salamanca;15
004 Septicemia;Mujeres;38 Santa Cruz de Tenerife;38
004 Septicemia;Mujeres;40 Segovia;8
004 Septicemia;Mujeres;41 Sevilla;63
004 Septicemia;Mujeres;42 Soria;7
004 Septicemia;Mujeres;43 Tarragona;28
004 Septicemia;Mujeres;44 Teruel;6
004 Septicemia;Mujeres;45 Toledo;14
004 Septicemia;Mujeres;46 Valencia/València;102
004 Septicemia;Mujeres;47 Valladolid;17
004 Septicemia;Mujeres;49 Zamora;12
004 Septicemia;Mujeres;50 Zaragoza;34
004 Septicemia;Mujeres;51 Ceuta;3
004 Septicemia;Mujeres;52 Melilla;7
004 Septicemia;Mujeres;Extranjero;8
005 Hepatitis vírica;Hombres;Total;262
005 Hepatitis vírica;Hombres;02 Albacete;1
005 Hepatitis vírica;Hombres;03 Alicante/Alacant;15
005 Hepatitis vírica;Hombres;04 Almería;1
005 Hepatitis vírica;Hombres;01 Araba/Álava;2
005 Hepatitis vírica;Hombres;33 Asturias;7
005 Hepatitis vírica;Hombres;05 Ávila;0
005 Hepatitis vírica;Hombres;06 Badajoz;2
005 Hepatitis vírica;Hombres;07 Balears, Illes;7
005 Hepatitis vírica;Hombres;08 Barcelona;29
005 Hepatitis vírica;Hombres;48 Bizkaia;6
005 Hepatitis vírica;Hombres;09 Burgos;2
005 Hepatitis vírica;Hombres;10 Cáceres;1
005 Hepatitis vírica;Hombres;11 Cádiz;11
005 Hepatitis vírica;Hombres;39 Cantabria;4
005 Hepatitis vírica;Hombres;12 Castellón/Castelló;1
005 Hepatitis vírica;Hombres;13 Ciudad Real;2
005 Hepatitis vírica;Hombres;14 Córdoba;6
005 Hepatitis vírica;Hombres;15 Coruña, A;7
005 Hepatitis vírica;Hombres;16 Cuenca;1
005 Hepatitis vírica;Hombres;20 Gipuzkoa;4
005 Hepatitis vírica;Hombres;17 Girona;5
005 Hepatitis vírica;Hombres;18 Granada;6
005 Hepatitis vírica;Hombres;19 Guadalajara;0
005 Hepatitis vírica;Hombres;21 Huelva;5
005 Hepatitis vírica;Hombres;22 Huesca;3
005 Hepatitis vírica;Hombres;23 Jaén;5
005 Hepatitis vírica;Hombres;24 León;2
005 Hepatitis vírica;Hombres;25 Lleida;0
005 Hepatitis vírica;Hombres;27 Lugo;5
005 Hepatitis vírica;Hombres;28 Madrid;29
005 Hepatitis vírica;Hombres;29 Málaga;7
005 Hepatitis vírica;Hombres;30 Murcia;8
005 Hepatitis vírica;Hombres;31 Navarra;1
005 Hepatitis vírica;Hombres;32 Ourense;1
005 Hepatitis vírica;Hombres;34 Palencia;1
005 Hepatitis vírica;Hombres;35 Palmas, Las;6
005 Hepatitis vírica;Hombres;36 Pontevedra;4
005 Hepatitis vírica;Hombres;26 Rioja, La;4
005 Hepatitis vírica;Hombres;37 Salamanca;0
005 Hepatitis vírica;Hombres;38 Santa Cruz de Tenerife;2
005 Hepatitis vírica;Hombres;40 Segovia;2
005 Hepatitis vírica;Hombres;41 Sevilla;12
005 Hepatitis vírica;Hombres;42 Soria;0
005 Hepatitis vírica;Hombres;43 Tarragona;4
005 Hepatitis vírica;Hombres;44 Teruel;0
005 Hepatitis vírica;Hombres;45 Toledo;6
005 Hepatitis vírica;Hombres;46 Valencia/València;30
005 Hepatitis vírica;Hombres;47 Valladolid;1
005 Hepatitis vírica;Hombres;49 Zamora;0
005 Hepatitis vírica;Hombres;50 Zaragoza;3
005 Hepatitis vírica;Hombres;51 Ceuta;0
005 Hepatitis vírica;Hombres;52 Melilla;0
005 Hepatitis vírica;Hombres;Extranjero;1
005 Hepatitis vírica;Mujeres;Total;220
005 Hepatitis vírica;Mujeres;02 Albacete;1
005 Hepatitis vírica;Mujeres;03 Alicante/Alacant;6
005 Hepatitis vírica;Mujeres;04 Almería;4
005 Hepatitis vírica;Mujeres;01 Araba/Álava;1
005 Hepatitis vírica;Mujeres;33 Asturias;4
005 Hepatitis vírica;Mujeres;05 Ávila;2
005 Hepatitis vírica;Mujeres;06 Badajoz;1
005 Hepatitis vírica;Mujeres;07 Balears, Illes;5
005 Hepatitis vírica;Mujeres;08 Barcelona;39
005 Hepatitis vírica;Mujeres;48 Bizkaia;9
005 Hepatitis vírica;Mujeres;09 Burgos;3
005 Hepatitis vírica;Mujeres;10 Cáceres;1
005 Hepatitis vírica;Mujeres;11 Cádiz;2
005 Hepatitis vírica;Mujeres;39 Cantabria;1
005 Hepatitis vírica;Mujeres;12 Castellón/Castelló;0
005 Hepatitis vírica;Mujeres;13 Ciudad Real;2
005 Hepatitis vírica;Mujeres;14 Córdoba;1
005 Hepatitis vírica;Mujeres;15 Coruña, A;7
005 Hepatitis vírica;Mujeres;16 Cuenca;2
005 Hepatitis vírica;Mujeres;20 Gipuzkoa;2
005 Hepatitis vírica;Mujeres;17 Girona;4
005 Hepatitis vírica;Mujeres;18 Granada;5
005 Hepatitis vírica;Mujeres;19 Guadalajara;2
005 Hepatitis vírica;Mujeres;21 Huelva;1
005 Hepatitis vírica;Mujeres;22 Huesca;1
005 Hepatitis vírica;Mujeres;23 Jaén;1
005 Hepatitis vírica;Mujeres;24 León;1
005 Hepatitis vírica;Mujeres;25 Lleida;2
005 Hepatitis vírica;Mujeres;27 Lugo;0
005 Hepatitis vírica;Mujeres;28 Madrid;27
005 Hepatitis vírica;Mujeres;29 Málaga;10
005 Hepatitis vírica;Mujeres;30 Murcia;6
005 Hepatitis vírica;Mujeres;31 Navarra;2
005 Hepatitis vírica;Mujeres;32 Ourense;1
005 Hepatitis vírica;Mujeres;34 Palencia;0
005 Hepatitis vírica;Mujeres;35 Palmas, Las;8
005 Hepatitis vírica;Mujeres;36 Pontevedra;4
005 Hepatitis vírica;Mujeres;26 Rioja, La;4
005 Hepatitis vírica;Mujeres;37 Salamanca;1
005 Hepatitis vírica;Mujeres;38 Santa Cruz de Tenerife;2
005 Hepatitis vírica;Mujeres;40 Segovia;2
005 Hepatitis vírica;Mujeres;41 Sevilla;15
005 Hepatitis vírica;Mujeres;42 Soria;0
005 Hepatitis vírica;Mujeres;43 Tarragona;5
005 Hepatitis vírica;Mujeres;44 Teruel;1
005 Hepatitis vírica;Mujeres;45 Toledo;2
005 Hepatitis vírica;Mujeres;46 Valencia/València;13
005 Hepatitis vírica;Mujeres;47 Valladolid;2
005 Hepatitis vírica;Mujeres;49 Zamora;0
005 Hepatitis vírica;Mujeres;50 Zaragoza;4
005 Hepatitis vírica;Mujeres;51 Ceuta;0
005 Hepatitis vírica;Mujeres;52 Melilla;1
005 Hepatitis vírica;Mujeres;Extranjero;0
006 SIDA;Hombres;Total;334
006 SIDA;Hombres;02 Albacete;0
006 SIDA;Hombres;03 Alicante/Alacant;12
006 SIDA;Hombres;04 Almería;4
006 SIDA;Hombres;01 Araba/Álava;2
006 SIDA;Hombres;33 Asturias;8
006 SIDA;Hombres;05 Ávila;0
006 SIDA;Hombres;06 Badajoz;4
006 SIDA;Hombres;07 Balears, Illes;11
006 SIDA;Hombres;08 Barcelona;37
006 SIDA;Hombres;48 Bizkaia;11
006 SIDA;Hombres;09 Burgos;0
006 SIDA;Hombres;10 Cáceres;8
006 SIDA;Hombres;11 Cádiz;29
006 SIDA;Hombres;39 Cantabria;3
006 SIDA;Hombres;12 Castellón/Castelló;3
006 SIDA;Hombres;13 Ciudad Real;2
006 SIDA;Hombres;14 Córdoba;5
006 SIDA;Hombres;15 Coruña, A;8
006 SIDA;Hombres;16 Cuenca;0
006 SIDA;Hombres;20 Gipuzkoa;2
006 SIDA;Hombres;17 Girona;6
006 SIDA;Hombres;18 Granada;4
006 SIDA;Hombres;19 Guadalajara;2
006 SIDA;Hombres;21 Huelva;2
006 SIDA;Hombres;22 Huesca;4
006 SIDA;Hombres;23 Jaén;6
006 SIDA;Hombres;24 León;1
006 SIDA;Hombres;25 Lleida;0
006 SIDA;Hombres;27 Lugo;0
006 SIDA;Hombres;28 Madrid;26
006 SIDA;Hombres;29 Málaga;18
006 SIDA;Hombres;30 Murcia;14
006 SIDA;Hombres;31 Navarra;0
006 SIDA;Hombres;32 Ourense;2
006 SIDA;Hombres;34 Palencia;2
006 SIDA;Hombres;35 Palmas, Las;9
006 SIDA;Hombres;36 Pontevedra;7
006 SIDA;Hombres;26 Rioja, La;2
006 SIDA;Hombres;37 Salamanca;1
006 SIDA;Hombres;38 Santa Cruz de Tenerife;7
006 SIDA;Hombres;40 Segovia;0
006 SIDA;Hombres;41 Sevilla;9
006 SIDA;Hombres;42 Soria;0
006 SIDA;Hombres;43 Tarragona;1
006 SIDA;Hombres;44 Teruel;1
006 SIDA;Hombres;45 Toledo;5
006 SIDA;Hombres;46 Valencia/València;32
006 SIDA;Hombres;47 Valladolid;1
006 SIDA;Hombres;49 Zamora;0
006 SIDA;Hombres;50 Zaragoza;18
006 SIDA;Hombres;51 Ceuta;0
006 SIDA;Hombres;52 Melilla;2
006 SIDA;Hombres;Extranjero;3
006 SIDA;Mujeres;Total;80
006 SIDA;Mujeres;02 Albacete;0
006 SIDA;Mujeres;03 Alicante/Alacant;8
006 SIDA;Mujeres;04 Almería;2
006 SIDA;Mujeres;01 Araba/Álava;1
006 SIDA;Mujeres;33 Asturias;4
006 SIDA;Mujeres;05 Ávila;1
006 SIDA;Mujeres;06 Badajoz;1
006 SIDA;Mujeres;07 Balears, Illes;2
006 SIDA;Mujeres;08 Barcelona;7
